id,name,property_type,room_type,bathrooms,bedrooms,beds,price
6764419.0,2-bed apartment  - centre of Lausanne,Entire rental unit,Entire home/apt,2.0,2.0,3.0,160.0
6772325.0,Cosy home between Geneva & Lausanne,Entire home,Entire home/apt,1.375,1.0,5.0,182.0
6778651.0,Superbe vue sur les Dents du Midi,Entire rental unit,Entire home/apt,1.375,1.0,5.0,182.0
6807070.0,Chalet 1800m  met auto bereikbaar vol orchideeën.,Entire chalet,Entire home/apt,1.0,3.0,10.0,135.0
6833568.0,Big room in Lausanne,Private room in rental unit,Private room,1.375,1.75,5.0,182.0
6834040.0,Villa breathtaking lake view hot tub,Entire villa,Entire home/apt,1.25,5.0,1.25,130.0
6840265.0,Entire apartment with marvelous view from balcony,Entire condo,Entire home/apt,1.5,2.0,3.0,180.0
6850362.0,Spacious 1 bed apartment 100m from the lake,Entire serviced apartment,Entire home/apt,1.0,1.0,1.0,130.0
6860434.0,Cozy apartment w/ terrace in center,Entire rental unit,Entire home/apt,1.0,1.0,2.0,183.0
6906040.0,Au balcon d'Annie,Entire home,Entire home/apt,2.0,2.0,5.0,230.0
6935187.0,Light and spacious family apartment with garden,Entire rental unit,Entire home/apt,1.0,3.0,3.0,150.5
6979579.0,Apt w/ view on the Lake + terrace,Entire rental unit,Entire home/apt,1.25,1.0,1.25,130.0
6986164.0,Marché de Noёl apartment. AMAZING view,Entire rental unit,Entire home/apt,1.75,3.0,5.5,219.75
6989445.0,Charmant petit appartement,Entire rental unit,Entire home/apt,1.0,1.0,1.0,93.0
6994599.0,Chalet familial au Col des Mosses à 1500m,Entire chalet,Entire home/apt,2.5,4.0,12.0,286.0
7042552.0,Chailly Room,Private room in rental unit,Private room,1.375,1.75,4.75,153.75
7043191.0,Chez Pitt,Private room in rental unit,Private room,1.75,2.75,3.75,206.75
7044874.0,Lovely big bright flat with balconies,Entire rental unit,Entire home/apt,1.5,2.0,3.75,280.75
7070617.0,Villa chaleureuse avec vue sublime,Private room in villa,Private room,1.0,1.0,1.0,150.0
7103856.0,Petites fugues en Plein-Ciel,Entire rental unit,Entire home/apt,1.0,2.0,3.0,120.0
7121070.0,Charmant studio au calme,Entire condo,Entire home/apt,1.0,0.0,3.0,59.0
7124309.0,1 bedroom flat (80m2) for 1 or 2 pax,Entire rental unit,Entire home/apt,1.25,1.0,1.25,130.0
7165771.0,Studio Lausanne centre,Entire rental unit,Entire home/apt,1.375,1.75,4.75,153.75
7228935.0,LOCATION LOCATION LOCATION,Private room in rental unit,Private room,1.125,1.5,2.25,148.75
7276683.0,"La Griotte, Mountain Chalet -Room 1 - Family room",Private room in bed and breakfast,Private room,1.0,1.0,4.0,130.0
7288352.0,Home sweet home,Private room in rental unit,Private room,0.25,1.0,2.75,120.0
7297020.0,Wohnen mit Blick auf den Murtensee,Entire rental unit,Entire home/apt,1.0,1.0,1.0,165.0
7318566.0,Quiet and Charming flat in Lausanne,Entire rental unit,Entire home/apt,0.25,1.0,3.25,120.0
7344287.0,Countryside apartment,Entire rental unit,Entire home/apt,1.25,2.0,2.75,122.0
7358111.0,Jolie chambre au centre de Lausanne,Private room in rental unit,Private room,1.5,1.0,1.0,60.0
7360228.0,"Chalet calme, vue exceptionnelle",Entire home,Entire home/apt,1.625,4.0,2.25,141.25
7375144.0,Modern little triplex,Private room in home,Private room,2.0,2.5,4.75,336.0
7397945.0,"Beau duplex, Vevey, riviera suisse",Entire rental unit,Entire home/apt,3.0,4.0,5.0,270.0
7422836.0,"Magie du Léman, Chambre lit King-Size vue sur lac",Room in bed and breakfast,Hotel room,1.0,3.0,3.0,180.0
7430232.0,Bel Appartement Lausanne centre,Entire rental unit,Entire home/apt,1.125,2.0,2.75,132.0
7443115.0,Perfect Flat near Train Station,Entire rental unit,Entire home/apt,1.125,2.0,2.0,98.5
7446464.0,Prox. centre vue sur lac,Entire rental unit,Entire home/apt,1.125,1.0,1.75,172.25
7487300.0,Appartement entièrement privatif  5 pc à Aubonne,Entire rental unit,Entire home/apt,1.0,3.0,3.0,149.0
7488665.0,La Ferme de la Praz - Home with a view,Private room in bed and breakfast,Private room,1.0,1.0,1.0,146.0
7497221.0,Lutry Lac : Petite maison indépendante,Entire home,Entire home/apt,1.0,1.0,2.0,200.0
7508801.0,2 pièces Queen vue lac privatif,Entire rental unit,Entire home/apt,1.0,1.0,1.0,125.0
7515773.0,Cosy room with ensuite private bathroom,Private room in home,Private room,1.0,1.0,1.0,74.0
7529174.0,Studio dans Villa,Private room in rental unit,Private room,1.125,1.0,1.75,172.25
7586857.0,"La Griotte, Mountain Chalet -Room 5 - Double room",Private room in bed and breakfast,Private room,0.0,1.0,1.0,100.0
7587305.0,"La Griotte, Mountain Chalet -Room 3",Private room in home,Private room,0.0,1.0,1.0,60.0
7587562.0,"La Griotte, Mountain Chalet -Room 2",Private room in home,Private room,0.0,1.0,5.0,140.0
7587737.0,"La Griotte, Mountain Chalet -Room 4",Private room in home,Private room,0.0,1.0,3.0,110.0
7609388.0,"Cosy family home, good location, near schools",Entire home,Entire home/apt,1.5,2.0,2.0,289.0
7635889.0,Pretty little room at the station,Private room in rental unit,Private room,1.125,1.25,1.75,172.25
7658322.0,Exclusive suite(s) close to Geneva,Private room in loft,Private room,0.0,1.0,1.0,110.0
7660265.0,Appartement avec cachet 2.5 pièces,Entire rental unit,Entire home/apt,1.625,2.0,2.75,202.25
7669283.0,"Family Chalet Duc, 3 min walk to Barboleuse lift",Entire chalet,Entire home/apt,1.625,5.0,2.75,202.25
7690725.0,"Swiss Chalet in Chernex, Montreux",Shared room in home,Shared room,1.0,1.0,1.0,271.0
7855028.0,Appartement spacieux et lumineux,Entire condo,Entire home/apt,3.0,3.0,7.0,300.0
7891724.0,Monthly rental room with lake view,Private room in rental unit,Private room,1.0,1.0,0.0,47.0
7925314.0,Traditional Swiss Bijou Chalet aux Diablerets,Entire chalet,Entire home/apt,1.5,2.0,4.0,210.0
7936299.0,Appartement douillet et pratique à Leysin,Entire condo,Entire home/apt,1.0,1.0,5.0,120.0
8022592.0,One bedroom flat in middle of Lausanne,Entire rental unit,Entire home/apt,1.625,2.0,3.0,151.75
8023093.0,Luminous,Entire rental unit,Entire home/apt,2.375,3.0,14.5,154.25
8039062.0,Vallée de Joux.Le Sentier.Appart dans ferme.6 pers,Entire rental unit,Entire home/apt,1.0,3.0,4.0,114.0
8043830.0,"Vue spectaculaire sur Lac, Alpes / English-German",Private room in home,Private room,1.0,2.0,1.0,49.0
8056508.0,Charming appt - 2min walk from lake,Entire rental unit,Entire home/apt,1.625,1.0,4.0,171.5
8091858.0,Stunning 1 bed 60m from the lake,Entire serviced apartment,Entire home/apt,1.0,1.0,0.0,130.0
8111584.0,Chalet Caracoles Relaxing Apartment.,Entire rental unit,Entire home/apt,1.0,1.0,2.0,127.5
8124287.0,Charmant studio. Bourg de Lutry,Entire rental unit,Entire home/apt,1.0,1.0,1.0,75.0
8191980.0,Bienvenue!,Private room in bed and breakfast,Private room,1.0,1.0,1.0,50.0
8232661.0,"Magnifique Chalet Moderne, 11 pers.",Entire chalet,Entire home/apt,3.0,5.0,11.0,379.0
8264604.0,Le Sapin,Entire condo,Entire home/apt,2.0,2.0,4.0,142.0
8270106.0,chambre dans une maison confortable,Private room in home,Private room,1.5,2.0,4.5,206.0
8281435.0,Chalet/apato-3 bedroom-ground level,Entire rental unit,Entire home/apt,1.0,3.0,5.0,158.0
8306728.0,Villars sur Ollon Centre - Swiss Alps,Entire rental unit,Entire home/apt,1.0,0.0,0.0,150.0
8316487.0,LOGEMENT ENTIER ECUBLENS/PROCHE UNIL & EPFL,Entire rental unit,Entire home/apt,1.5,1.0,4.5,206.0
8324335.0,Nice apartment in center of Villars,Entire condo,Entire home/apt,2.0,2.0,3.0,59.0
8430954.0,Luxury Chalet with Spa and stunning views !,Entire home,Entire home/apt,1.375,4.0,4.0,304.75
8442814.0,Petite maison de ville,Entire chalet,Entire home/apt,1.375,2.0,3.75,172.5
8463856.0,Borzoi Terrace Apartement with 2nd room option,Private room in bed and breakfast,Private room,1.0,1.0,2.0,245.0
8472399.0,Charming Mountain Chalet Apartment,Entire rental unit,Entire home/apt,1.0,2.0,4.0,150.0
8490821.0,Logement cosy dans quartier calme,Entire rental unit,Entire home/apt,1.875,1.0,2.75,291.5
8497212.0,Chalet Diana,Entire chalet,Entire home/apt,2.5,3.0,3.0,220.0
8525682.0,Big terrace and a great lake view,Entire rental unit,Entire home/apt,1.375,2.0,4.0,142.5
8526123.0,"LA DAILLE - Chambres d'hôtes, B&B, LES DIABLERETS",Private room in bed and breakfast,Private room,1.0,3.0,6.0,75.0
8563463.0,Chalet Budokan,Entire chalet,Entire home/apt,4.0,10.0,47.0,60.0
8579647.0,LHotel,Private room in rental unit,Private room,1.5,1.0,1.75,156.25
8580319.0,"Double or Twin Room with Mountain View, St-Cergue",Private room in guesthouse,Private room,1.875,1.0,5.0,248.5
8592110.0,"Single Room with Garden View, St-Cergue",Private room in bed and breakfast,Private room,1.875,1.5,5.0,248.5
8640920.0,Nice appartment in the center,Entire rental unit,Entire home/apt,1.0,2.0,3.0,152.75
8664019.0,Beautiful flat with chimney and a big terrace,Entire rental unit,Entire home/apt,1.0,1.0,3.0,125.0
8716346.0,Appartement avec vue et tranquillité,Entire condo,Entire home/apt,1.125,3.0,1.75,152.5
8756718.0,Appartement 515-516 Résidence Panorama,Private room in rental unit,Private room,1.0,1.5,3.5,86.25
8759113.0,Chambre double dans un 3 pièces avec vue lac,Private room in rental unit,Private room,1.5,3.0,2.0,154.75
8812922.0,Chalet La Barboleuse August 2023 Special Offer,Entire chalet,Entire home/apt,1.0,2.0,3.5,86.25
8813423.0,Lovely room ideally near the lake/EPFL,Private room in condo,Private room,1.25,3.5,3.75,250.25
8833329.0,"Elegant ski & hiking flat for 6, Villars s/Ollon",Entire rental unit,Entire home/apt,2.0,2.0,5.0,190.0
8853570.0,Vue sur le lac de Neuchâtel,Entire rental unit,Entire home/apt,1.0,2.0,3.0,95.0
8879938.0,Chambre indépendante -accès privé. Accès terrasse,Private room in home,Private room,1.0,1.0,2.0,50.0
8930790.0,vue époustouflante sur le lac,Entire rental unit,Entire home/apt,2.0,2.0,2.0,220.0
8959550.0,Morges - Comfortable 1 bed apartment 60m to lake,Entire serviced apartment,Entire home/apt,1.0,1.0,2.0,129.0
9026940.0,Spacious appartement in Lausanne,Entire rental unit,Entire home/apt,1.5,1.0,3.75,331.25
9072028.0,Appartement au départ du télécabine proche de tout,Entire rental unit,Entire home/apt,1.0,1.0,2.0,80.0
9153359.0,"1st Floor Chalet Flat , Les Mosses",Entire rental unit,Entire home/apt,1.0,1.0,2.0,100.75
9290902.0,Warm and Charming Swiss Chalet,Entire chalet,Entire home/apt,1.0,3.0,2.0,100.75
9306233.0,"'Le 54', ravissant studio",Entire rental unit,Entire home/apt,1.0,0.0,1.0,139.0
9338435.0,In the heart of the old town,Private room in rental unit,Private room,1.5,1.5,4.25,165.5
9342680.0,Design Retreat with Panoramic Views,Entire rental unit,Entire home/apt,1.5,3.0,3.0,300.0
9360296.0,"Swiss Comfort, Villa Maria 3 Comfort & Convenience",Entire rental unit,Entire home/apt,1.0,2.0,1.25,122.0
9440370.0,"Bright modern twin room, near Geneva in quiet area",Private room in villa,Private room,1.0,1.0,2.0,95.0
9446770.0,Un chez soi au coeur de Lausanne!,Entire rental unit,Entire home/apt,1.25,1.0,2.75,121.0
9457141.0,"à coté de la gare, vue sur le lac",Entire rental unit,Entire home/apt,1.375,2.0,3.75,172.5
9483436.0,"Lovely apt with private garden next to IMD, Ouchy",Entire rental unit,Entire home/apt,1.0,1.0,2.0,128.0
9504152.0,Charming flat at Montreux,Entire rental unit,Entire home/apt,1.5,1.0,3.75,201.0
9511008.0,4 minutes from the main train sttaion!,Private room in rental unit,Private room,1.25,1.5,4.5,189.5
9528276.0,PRIVATE ROOM NEAR EPFL,Private room in rental unit,Private room,1.25,2.0,2.75,121.0
9536239.0,Loft en duplex au centre de Montreux,Entire loft,Entire home/apt,1.0,1.0,2.0,135.0
9560150.0,Sunshine Belle Etoile Chalet,Entire home,Entire home/apt,2.0,5.0,9.0,655.0
9628892.0,Appartement à Aigle,Entire rental unit,Entire home/apt,1.125,2.0,2.0,83.5
9661629.0,2 rooms with amazing double view,Entire rental unit,Entire home/apt,1.25,1.0,2.25,172.25
9701581.0,Villa individuelle,Entire home,Entire home/apt,1.25,2.0,3.5,104.0
9704155.0,La petite montagne,Entire rental unit,Entire home/apt,1.0,1.0,2.0,200.0
9761523.0,Spacious Bedroom in center Lausanne,Private room in rental unit,Private room,1.0,2.5,2.0,131.25
9784788.0,Soho apartment near the metro,Private room in rental unit,Private room,2.375,4.0,14.5,154.25
9809728.0,Cosy and sunny flat near the lake,Entire rental unit,Entire home/apt,1.5,3.0,3.75,331.25
9835448.0,Bel appartement - vue sur montagnes,Entire rental unit,Entire home/apt,1.75,1.0,3.5,94.5
9837745.0,Contemporary  villa,Entire home,Entire home/apt,2.125,4.0,5.25,448.75
9851198.0,Contemporary apartment close to city centre,Entire rental unit,Entire home/apt,1.0,1.0,2.25,97.25
9877681.0,New and modern apartment.,Entire rental unit,Entire home/apt,1.0,1.0,2.0,131.25
9889804.0,Chambre privée dans une colocation,Private room in rental unit,Private room,1.75,1.5,3.5,94.5
9944441.0,Studio-Mezzanine Stunning views on Alps,Entire loft,Entire home/apt,1.0,1.0,2.0,777.0
9949132.0,Les esserpys Romanel sur Lausanne,Entire rental unit,Entire home/apt,1.75,2.0,3.5,94.5
9992056.0,Chambre a l'auberge de la poste au centre.,Room in heritage hotel,Hotel room,1.0,2.0,2.0,118.0
10080812.0,Loft neuf 100m2 plein centre-ville,Entire loft,Entire home/apt,2.0,1.0,2.75,66.75
10145293.0,"Luxury Chalet + Hot Tub + Garden, Central Villars",Entire chalet,Entire home/apt,4.5,6.0,8.0,790.0
10146362.0,35m2 studio for 3 weeks (not less),Entire rental unit,Entire home/apt,2.0,1.0,2.75,66.75
10171211.0,"Charming flat, 2 rooms with big kitchen",Entire rental unit,Entire home/apt,1.0,1.0,4.0,72.0
10197194.0,Chez Epicure-petite chambre double,Private room in home,Private room,3.0,1.0,1.0,70.0
10197982.0,Chez Epicure-grande chambre,Private room in bed and breakfast,Private room,3.0,1.0,2.0,80.0
10198358.0,Chez Epicure-Dortoir mixte,Shared room in bed and breakfast,Shared room,1.0,1.0,4.0,45.0
10219379.0,Joli chalet en bordure de foret,Entire chalet,Entire home/apt,1.0,2.0,4.0,100.0
10249729.0,Cozy apartment in the city center!!,Entire rental unit,Entire home/apt,1.5,1.0,1.75,134.25
10262177.0,Grande chambre avec salle de bain privée dans Loft,Private room in loft,Private room,1.25,1.0,3.25,308.25
10335726.0,Appartement centre de Lausanne,Entire rental unit,Entire home/apt,1.25,2.0,1.0,145.75
10351509.0,Chambre indépendante,Private room in guest suite,Private room,0.5,1.0,1.0,50.0
10397295.0,"Charming 3-room apartment, views of Lake Geneva",Entire rental unit,Entire home/apt,1.0,2.0,2.0,185.0
10411601.0,Chambre dans une colocation,Private room in rental unit,Private room,1.0,1.25,2.75,125.5
10423073.0,"Bright apartment, breathtaking view",Private room in rental unit,Private room,2.125,2.5,5.75,466.25
10434260.0,Bright little flat at the station,Entire rental unit,Entire home/apt,1.25,1.0,3.0,157.0
10464723.0,Charming chalet minutes from slopes,Entire chalet,Entire home/apt,0.75,5.0,1.0,101.0
10474013.0,Studio Saint- cergue,Entire rental unit,Entire home/apt,1.0,1.0,2.75,136.25
10480943.0,Bedroom in Vevey,Private room in rental unit,Private room,1.0,1.5,2.75,136.25
10481802.0,Belle chambre atypique,Private room in home,Private room,1.0,1.5,2.75,136.25
10481862.0,maison individuelle avec jardin,Entire home,Entire home/apt,1.25,4.0,2.25,130.25
10496511.0,"Chambre cosy, à 2min du télécabine!",Private room in rental unit,Private room,1.0,1.5,2.75,136.25
10505475.0,Studio in Community Building Downtown Lausanne,Entire rental unit,Entire home/apt,1.25,2.0,4.0,262.25
10547188.0,Swiss Apartment by Lake Geneva,Entire condo,Entire home/apt,1.0,1.0,1.0,118.0
10555078.0,Chambre meublée chez l'habitant,Private room in rental unit,Private room,2.25,3.75,14.5,133.75
10580701.0,Cozy apartment with a view,Entire rental unit,Entire home/apt,1.0,1.0,1.25,104.0
10592843.0,Duplex design de 90m2 avec place de parc privée,Entire rental unit,Entire home/apt,0.75,3.0,1.25,143.0
10662498.0,"Chalet Nordland, vue sur les Alpes.",Entire rental unit,Entire home/apt,1.0,2.0,4.0,143.0
10671372.0,Authentique chalet avec vue cinématographique,Entire chalet,Entire home/apt,2.0,6.0,9.0,350.0
10703071.0,"Studio near  BIOPOLE, EHL, CHUV, M2 Croisettes",Entire rental unit,Entire home/apt,1.0,1.0,1.0,75.0
10712780.0,Rosat 18 Gstaad Valley,Entire rental unit,Entire home/apt,1.0,1.0,2.75,114.25
10750448.0,2 Chambres avec lit double à Pully,Private room in rental unit,Private room,1.125,3.0,3.75,291.25
10777785.0,Ferme des Stars pizzas-sauna-astronomie,Private room in villa,Private room,1.0,1.0,1.0,130.0
10779663.0,Grande Chambre Centre de Lausanne,Private room in rental unit,Private room,1.0,2.5,1.0,85.0
10798990.0,"New with garden, 15 min from Geneva/Nyon & beaches",Entire rental unit,Entire home/apt,1.125,1.0,1.0,89.75
10799305.0,Ferme rénovée au coeur de la nature,Entire home,Entire home/apt,1.125,2.0,3.5,114.5
10801727.0,"Dans villa individuelle, calme, vue",Entire rental unit,Entire home/apt,1.0,3.0,3.0,111.0
10843539.0,A Swiss Alpin Apartment Ideal for Ski & Hike,Entire rental unit,Entire home/apt,1.125,1.0,1.0,89.75
10856674.0,Chez Maya,Entire condo,Entire home/apt,1.0,2.0,3.0,85.0
10919735.0,Ca' Albero,Private room in rental unit,Private room,1.25,1.0,4.0,181.0
10939172.0,Large family home on the Riviera Vaudoise,Entire villa,Entire home/apt,1.0,5.0,5.0,850.0
10952046.0,2.5 pièces au centre Morges,Entire rental unit,Entire home/apt,1.5,1.0,1.75,153.0
10953325.0,Logement entier,Entire rental unit,Entire home/apt,1.0,1.0,1.0,150.0
10964538.0,Long stay! Room in city centre,Private room in rental unit,Private room,1.875,3.75,13.0,85.0
10990779.0,Spacious modern apartment in Lavaux/Riviera area,Entire condo,Entire home/apt,1.5,2.0,4.0,119.0
11016302.0,Feel at home abroad,Private room in townhouse,Private room,1.5,1.0,1.0,60.0
11078579.0,"Chambre indéndant 35 m2, terrasse, Grandson /2",Private room in guesthouse,Private room,1.0,2.0,2.25,173.5
11082555.0,Charming chalet near lakeside,Entire home,Entire home/apt,1.5,3.0,2.5,167.75
11111255.0,Dreamy 55m2 mezz in Morges centre (401),Entire serviced apartment,Entire home/apt,1.0,1.0,2.0,99.0
11153219.0,"Montreux 5* Star- 225m2, 5th Floor Lakeside Flat",Entire rental unit,Entire home/apt,1.5,4.0,4.0,163.0
11164375.0,La petite Silene,Entire rental unit,Entire home/apt,1.0,1.0,4.0,99.0
11171369.0,Affitto :Monolocale di 25mt,Private room in rental unit,Private room,1.375,1.25,2.0,100.5
11173071.0,Maison avec jardin au bord du lac,Entire rental unit,Entire home/apt,1.5,1.0,1.0,125.0
11193886.0,Cosy appartement next to Leman Lake,Entire rental unit,Entire home/apt,1.75,1.0,3.5,312.5
11198859.0,Chambre vue sur le lac et les alpes,Private room in home,Private room,1.375,1.75,2.0,100.5
11199639.0,C 1 Le Petiit Pre. Ground floor flat. Sleeps 6.,Entire place,Entire home/apt,2.0,3.0,7.0,151.0
11255786.0,❤️ Chalet Rouge Cœur ❤️ et sa vue imprenable,Entire chalet,Entire home/apt,1.0,2.0,2.0,128.0
11273641.0,chaleureux petit appartement,Entire rental unit,Entire home/apt,1.25,1.0,2.0,123.0
11313730.0,Luxury accommodation with private spa,Private room in villa,Private room,1.0,1.0,1.0,140.0
11365623.0,Beautiful chalet above Montreux & Lake Geneva,Entire chalet,Entire home/apt,2.0,3.0,0.0,225.0
11366662.0,Petit studio sous les combles,Entire rental unit,Entire home/apt,1.0,0.0,1.0,70.0
11387520.0,EPFL Bedroom Résidence Alexandra,Private room in bed and breakfast,Private room,1.0,1.0,1.0,150.0
