listing_url,name,property_type,host_is_superhost,host_acceptance_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,price
https://www.airbnb.com/rooms/49416629,La Maisonnette au bord du lac,Entire bungalow,False,100.0,Chevroux,Broye-Vully,103.0
https://www.airbnb.com/rooms/49418788,Joli studio dans charmant village proche de Morges,Entire rental unit,False,95.5,Bremblens,Morges,217.0
https://www.airbnb.com/rooms/49419901,Chambre vue lac/montagne SalleDeBain Privée Centre,Private room in rental unit,True,93.0,Lausanne,Lausanne,85.0
https://www.airbnb.com/rooms/49430975,Gorgeous studio flat by the lake,Entire rental unit,False,95.0,Lausanne,Lausanne,120.0
https://www.airbnb.com/rooms/49436801,La Chambre Rose,Private room in nature lodge,False,100.0,Sainte-Croix,Jura-Nord vaudois,51.0
https://www.airbnb.com/rooms/49460377,Grande chambre lumineuse avec balcon,Private room in rental unit,False,88.5,Morges,Morges,1362.25
https://www.airbnb.com/rooms/49462804,Modern house between lake and mountains,Entire home,False,0.0,Corsier-sur-Vevey,Riviera-Pays-d'Enhaut,450.0
https://www.airbnb.com/rooms/49502257,Charming Flat for 4ppl Parking Balcony next to EHL,Entire condo,False,77.0,Epalinges,Lausanne,183.0
https://www.airbnb.com/rooms/49526942,Studio meublé nuitées,Entire rental unit,False,100.0,Saint-Sulpice (Vaud),Ouest lausannois,132.5
https://www.airbnb.com/rooms/49530002,"""Les 3 Marmottes""super 2 pièces à la campagne",Entire rental unit,True,100.0,Etagnières,Gros-de-Vaud,100.0
https://www.airbnb.com/rooms/49540001,La perle du Chablais,Tiny home,False,96.0,Ollon,Aigle,129.0
https://www.airbnb.com/rooms/49545839,Cozy home away from home with a beautiful view,Entire rental unit,False,50.0,Lausanne,Lausanne,110.0
https://www.airbnb.com/rooms/49557492,Torrent 10,Entire rental unit,False,69.0,Ormont-Dessus,Aigle,241.5
https://www.airbnb.com/rooms/49565406,Appartement 110 m2 pour 8 personnes avec cheminée,Entire rental unit,False,68.0,Forel (Lavaux),Lavaux-Oron,190.0
https://www.airbnb.com/rooms/49571125,"Appartement 3,5 pièces avec vue et près du centre",Entire rental unit,True,93.0,Lausanne,Lausanne,160.0
https://www.airbnb.com/rooms/49579849,Chambre privée dans un bel appartement avec jardin,Private room in rental unit,False,95.0,Ecublens (Vaud),Ouest lausannois,83.75
https://www.airbnb.com/rooms/49612147,Villa on Lake Murten with breathtaking views,Entire villa,Sin información,100.0,Vully-les-Lacs,Broye-Vully,440.0
https://www.airbnb.com/rooms/49613724,Proche de la gare du Fedey et des télécabines,Entire condo,False,100.0,Leysin,Aigle,96.0
https://www.airbnb.com/rooms/49622057,"Superbe studio, petit loft,  vielle ville d'Orbe",Entire rental unit,True,92.0,Orbe,Jura-Nord vaudois,90.0
https://www.airbnb.com/rooms/49647545,La Villa Noire Luxury Flat w/ American King Bed,Entire guest suite,True,97.0,Montreux,Riviera-Pays-d'Enhaut,164.0
https://www.airbnb.com/rooms/49660573,Jolie chambre avec balcon R4,Private room in rental unit,True,79.0,Prilly,Ouest lausannois,65.0
https://www.airbnb.com/rooms/49684064,"Calme, proche ,gare, EPFL, UNIL, ville, lac",Private room in casa particular,True,100.0,Lausanne,Lausanne,105.0
https://www.airbnb.com/rooms/49695223,Studio au pied des pistes ski In/Out,Entire rental unit,False,100.0,Ollon,Aigle,120.0
https://www.airbnb.com/rooms/49699582,Villars-sur-Ollon. (Huémoz) 5 min de Villars,Entire rental unit,False,100.0,Ollon,Aigle,100.0
https://www.airbnb.com/rooms/49732716,Room for rent,Private room in rental unit,False,80.0,Burtigny,Nyon,59.0
https://www.airbnb.com/rooms/49756094,Cozy flat in the heart of Lausanne city center,Entire rental unit,False,73.5,Lausanne,Lausanne,104.0
https://www.airbnb.com/rooms/49773057,Sous location 2 pièces à pers aimant les chats,Entire rental unit,False,0.0,La Tour-de-Peilz,Riviera-Pays-d'Enhaut,50.0
https://www.airbnb.com/rooms/49787436,"Petite chambre au dessus d'un bistrot, décontracté",Private room in rental unit,True,91.0,Yverdon-les-Bains,Jura-Nord vaudois,55.0
https://www.airbnb.com/rooms/49806983,Charmante maison au coeur du Lavaux à Cully,Entire guesthouse,False,98.0,Bourg-en-Lavaux,Lavaux-Oron,139.0
https://www.airbnb.com/rooms/49808411,Très beau gite indépendant dans chalet,Entire chalet,True,100.0,Saint-George,Nyon,71.0
https://www.airbnb.com/rooms/49819083,Appartement moderne en résidence très bien situé,Entire condo,True,97.0,Essertines-sur-Rolle,Nyon,75.0
https://www.airbnb.com/rooms/49819614,Face au Léman,Entire rental unit,True,100.0,Nyon,Nyon,175.0
https://www.airbnb.com/rooms/49824770,Chalet à l'Alpe des Chaux / Gryon/Villars,Entire chalet,False,90.5,Gryon,Aigle,164.0
https://www.airbnb.com/rooms/49840801,Chambre dans un appartement cozy et chaleureux.,Private room in rental unit,False,82.75,Chavornay,Jura-Nord vaudois,100.5
https://www.airbnb.com/rooms/49892499,"Maison de vacances "" Petit bijou de Ste-Croix""",Entire townhouse,True,100.0,Sainte-Croix,Jura-Nord vaudois,135.0
https://www.airbnb.com/rooms/49928589,Chambre à Lausanne,Private room in rental unit,True,89.0,Lausanne,Lausanne,143.5
https://www.airbnb.com/rooms/49976011,"Bougy Villars, appartement avec vue exceptionnelle",Entire rental unit,False,50.0,Bougy-Villars,Morges,110.0
https://www.airbnb.com/rooms/49992490,"15-Appartement 2.5 pièces, une chambre à coucher",Entire rental unit,False,98.0,Epalinges,Lausanne,149.0
